REGION,CERCLE,ARRONDISSSEMENT,COMMUNE,VILLAGE,LAT,LONG
KAYES,KAYES,AMBIDEDI,FALEME,DAKASSENOU,14.31149,-12.02167
KAYES,KAYES,AMBIDEDI,FALEME,DIALAMBI,14.51859,-12.20733
KAYES,KAYES,AMBIDEDI,FALEME,DIBOLI,14.46568,-12.19486
KAYES,KAYES,AMBIDEDI,FALEME,DIGUI,14.38826,-12.12591
KAYES,KAYES,AMBIDEDI,FALEME,FAIROUKARANE,14.44133,-12.13721
KAYES,KAYES,AMBIDEDI,FALEME,NAHE-PEULH,14.43809,-12.18396
KOULIKORO,NARA,FALOU,FALLOU,BINGO,14.60058,-7.89749
KOULIKORO,NARA,FALOU,FALLOU,BLEKONA,14.30851,-8.02913
KOULIKORO,NARA,FALOU,FALLOU,BORODJO,14.64238,-7.99788
KOULIKORO,NARA,FALOU,FALLOU,BOUABOUGOU,14.38738,-8.12508
KOULIKORO,NARA,FALOU,FALLOU,DIALAKORO,14.70806,-8.45981
KOULIKORO,NARA,FALOU,FALLOU,DIEMENE,14.33891,-7.89161
KOULIKORO,NARA,FALOU,FALLOU,DIGNAN,14.73771,-8.27396
KOULIKORO,NARA,FALOU,FALLOU,DJIGUE,14.42203,-7.94148
KOULIKORO,NARA,FALOU,FALLOU,DOUBALA,14.77239,-8.37929
KOULIKORO,NARA,FALOU,FALLOU,FALOU,14.60326,-7.92560
KOULIKORO,NARA,FALOU,FALLOU,FARABANA,14.30265,-7.89856
KOULIKORO,NARA,FALOU,FALLOU,GUELEDO,14.45362,-8.04811
KOULIKORO,NARA,FALOU,FALLOU,GUERIGABOUGOU,14.48691,-7.72464
KOULIKORO,NARA,FALOU,FALLOU,KALABANA,14.35960,-8.09961
KOULIKORO,NARA,FALOU,FALLOU,KAMALINDOUGOU (DIARISO),14.50843,-8.04632
KOULIKORO,NARA,FALOU,FALLOU,KARFABOUGOU,14.55592,-8.04067
KOULIKORO,NARA,FALOU,FALLOU,KITIOLA,14.30021,-7.89368
KOULIKORO,NARA,FALOU,FALLOU,KOLOMINA,14.48751,-8.01313
KOULIKORO,NARA,FALOU,FALLOU,KOLONKOROBA,14.47690,-7.90911
KOULIKORO,NARA,FALOU,FALLOU,KORON,14.63406,-7.98078
KOULIKORO,NARA,FALOU,FALLOU,MADINA-SOUCKO,14.40134,-7.95954
KOULIKORO,NARA,FALOU,FALLOU,MARENA-DIARISO,14.36887,-7.84598
KOULIKORO,NARA,FALOU,FALLOU,MARENA-DOUCOURE,14.37006,-8.04724
KOULIKORO,NARA,FALOU,FALLOU,MORIBOUGOU,14.57332,-8.09979
KOULIKORO,NARA,FALOU,FALLOU,NAY,14.32020,-7.84982
KOULIKORO,NARA,FALOU,FALLOU,NDJIBOUGOU,14.70989,-8.42701
KOULIKORO,NARA,FALOU,FALLOU,NTEGUEDO,14.43665,-8.09397
KOULIKORO,NARA,FALOU,FALLOU,NTOMODO,14.47086,-7.84736
KOULIKORO,NARA,FALOU,FALLOU,SAMBABOUGOU,14.58679,-8.16363
KOULIKORO,NARA,FALOU,FALLOU,SAMPAGA-KOURA,14.63408,-8.04479
KOULIKORO,NARA,FALOU,FALLOU,SANTIAN-COURA (DIARISO),14.37548,-7.82326
KOULIKORO,NARA,FALOU,FALLOU,SIBITINBOUGOU (DIARISO),14.44226,-7.79269
KOULIKORO,NARA,FALOU,FALLOU,SIRABILE,14.37363,-8.05834
KOULIKORO,NARA,FALOU,FALLOU,SIRADO,14.38889,-7.99420
KOULIKORO,NARA,FALOU,FALLOU,SOUNTYANA,14.57150,-7.91397
KOULIKORO,NARA,FALOU,FALLOU,SOUTRABOUGOU,14.53859,-7.97471
KOULIKORO,NARA,FALOU,FALLOU,TIESAMANA,14.35011,-7.96311
KOULIKORO,NARA,FALOU,FALLOU,TIOFOGOLA,14.40292,-7.99521
KOULIKORO,NARA,FALOU,FALLOU,TIONTAN,14.57494,-8.21490
KOULIKORO,NARA,FALOU,FALLOU,TOUMBOULA,14.34053,-7.78203
KOULIKORO,NARA,FALOU,FALLOU,TRONTYILA,14.37574,-7.86503
KOULIKORO,NARA,FALOU,FALLOU,WESEBOUGOU,14.68973,-8.16521
KOULIKORO,NARA,FALOU,FALLOU,ZANGARABALA,14.53789,-8.06558
SEGOU,BLA,FALO,FALO,BINADIANA,12.73306,-6.30000
SEGOU,BLA,FALO,FALO,BINADYANA,12.75529,-6.31614
SEGOU,BLA,FALO,FALO,BOLOMA,12.77218,-6.10960
SEGOU,BLA,FALO,FALO,FALO,12.92141,-6.23177
SEGOU,BLA,FALO,FALO,GOUENDO,12.78893,-6.31546
SEGOU,BLA,FALO,FALO,KALA,12.70668,-6.37824
SEGOU,BLA,FALO,FALO,KANA,12.95845,-6.34362
SEGOU,BLA,FALO,FALO,KANGO,12.62309,-6.34880
SEGOU,BLA,FALO,FALO,KENIE,12.99244,-6.26676
SEGOU,BLA,FALO,FALO,KING,12.95921,-6.28165
SEGOU,BLA,FALO,FALO,KYENE,12.97365,-6.26546
SEGOU,BLA,FALO,FALO,MANZONA,12.97193,-6.12724
SEGOU,BLA,FALO,FALO,MISSALA,12.82138,-6.10896
SEGOU,BLA,FALO,FALO,MOGHON,12.72503,-6.31383
SEGOU,BLA,FALO,FALO,MOUNYANA,12.94226,-6.29296
SEGOU,BLA,FALO,FALO,NGOLOBALA,12.85979,-6.02979
SEGOU,BLA,FALO,FALO,NTOLA,12.95445,-6.24426
SEGOU,BLA,FALO,FALO,NTOLAKORO,12.89008,-6.07778
SEGOU,BLA,FALO,FALO,NYAMA,12.67121,-6.14345
SEGOU,BLA,FALO,FALO,NYAMANA,12.80441,-6.03140
SEGOU,BLA,FALO,FALO,SALA,12.75647,-6.32477
SEGOU,BLA,FALO,FALO,SIANKORO,12.65087,-6.34151
SEGOU,BLA,FALO,FALO,SINENI,12.93362,-6.15928
SEGOU,BLA,FALO,FALO,SINTALA,12.81763,-6.04143
SEGOU,BLA,FALO,FALO,SOLA,12.95331,-6.21326
SEGOU,BLA,FALO,FALO,TASONA,12.96764,-6.07320
SEGOU,BLA,FALO,FALO,TIGINA,12.93925,-6.06556
SEGOU,BLA,FALO,FALO,TYENABOUGOU,12.69256,-6.31151
SEGOU,BLA,FALO,FALO,ZANA,12.78837,-6.31641
SIKASSO,SIKASSO,KLELA,FAMA,FAMA,11.54245,-5.69878
SIKASSO,SIKASSO,KLELA,FAMA,KOUROUMASSO,11.51883,-5.55881
SIKASSO,SIKASSO,KLELA,FAMA,NAGNASSONI,11.51760,-5.64523
SIKASSO,SIKASSO,KLELA,FAMA,NIARADOUGOU,11.45913,-5.54939
SIKASSO,SIKASSO,KLELA,FAMA,SABENEBOUGOU,11.45181,-5.57738
SIKASSO,SIKASSO,KLELA,FAMA,SIRAMANA,11.58386,-5.70998
SIKASSO,SIKASSO,KLELA,FAMA,ZOUMAYERE,11.50170,-5.54704
KAYES,YELIMANE,YELIMANE,FANGA,DIENGUERE,15.03392,-10.42753
KAYES,YELIMANE,YELIMANE,FANGA,FANGA,15.02352,-10.41184
KAYES,YELIMANE,YELIMANE,FANGA,MARENA-TRINGA,15.01667,-10.38333
KAYES,YELIMANE,YELIMANE,FANGA,TANGO,15.02692,-10.37315
SEGOU,TOMINIAN,FANGASSO,FANGASSO,BANKOUMA-PEULH,13.58635,-4.49090
SEGOU,TOMINIAN,FANGASSO,FANGASSO,BARANA,13.48544,-4.42827
SEGOU,TOMINIAN,FANGASSO,FANGASSO,BATHIRIKUI,13.50359,-4.44182
SEGOU,TOMINIAN,FANGASSO,FANGASSO,BOUANI,13.63871,-4.47986
SEGOU,TOMINIAN,FANGASSO,FANGASSO,BOUNKORO,13.40799,-4.47416
SEGOU,TOMINIAN,FANGASSO,FANGASSO,BOUTA,13.62346,-4.45922
SEGOU,TOMINIAN,FANGASSO,FANGASSO,DIMANA,13.55131,-4.44684
SEGOU,TOMINIAN,FANGASSO,FANGASSO,DOMBORO,13.55549,-4.39352
SEGOU,TOMINIAN,FANGASSO,FANGASSO,FANGASSO,13.53343,-4.44633
SEGOU,TOMINIAN,FANGASSO,FANGASSO,KANSAKUI,13.54072,-4.49515
SEGOU,TOMINIAN,FANGASSO,FANGASSO,KEREBERE,13.56797,-4.51524
SEGOU,TOMINIAN,FANGASSO,FANGASSO,KERERE,13.54067,-4.34183
SEGOU,TOMINIAN,FANGASSO,FANGASSO,KIEN,13.52147,-4.45834
SEGOU,TOMINIAN,FANGASSO,FANGASSO,KONA-EMBERON,13.53323,-4.22374
SEGOU,TOMINIAN,FANGASSO,FANGASSO,KOPA,13.60151,-4.52387
SEGOU,TOMINIAN,FANGASSO,FANGASSO,KOUANA,13.55406,-4.51014
SEGOU,TOMINIAN,FANGASSO,FANGASSO,KOULEKOUNGO,13.52054,-4.31491
SEGOU,TOMINIAN,FANGASSO,FANGASSO,MANIKUI,13.50416,-4.47348
SEGOU,TOMINIAN,FANGASSO,FANGASSO,MAPE,13.59267,-4.42468
SEGOU,TOMINIAN,FANGASSO,FANGASSO,MASSO,13.60528,-4.43294
SEGOU,TOMINIAN,FANGASSO,FANGASSO,MATINA,13.60444,-4.51229
SEGOU,TOMINIAN,FANGASSO,FANGASSO,MOMBORO,13.50352,-4.34015
SEGOU,TOMINIAN,FANGASSO,FANGASSO,N'DIENSO,13.54217,-4.47733
SEGOU,TOMINIAN,FANGASSO,FANGASSO,NACOUNFO,13.55363,-4.47962
SEGOU,TOMINIAN,FANGASSO,FANGASSO,POURE,13.62196,-4.51690
SEGOU,TOMINIAN,FANGASSO,FANGASSO,SIANDOUGOU,13.52646,-4.28074
SEGOU,TOMINIAN,FANGASSO,FANGASSO,SIEN-MARKA,13.40592,-4.45701
SEGOU,TOMINIAN,FANGASSO,FANGASSO,SIENKOUN-OURAKASSASSA,13.48507,-4.40839
SEGOU,TOMINIAN,FANGASSO,FANGASSO,SILO,13.55534,-4.29305
SEGOU,TOMINIAN,FANGASSO,FANGASSO,SOKOLOKAN,13.41764,-4.37331
SEGOU,TOMINIAN,FANGASSO,FANGASSO,SOKOURA,13.53330,-4.47602
SEGOU,TOMINIAN,FANGASSO,FANGASSO,SOUNDE,13.48427,-4.25815
SEGOU,TOMINIAN,FANGASSO,FANGASSO,TESSO,13.45695,-4.44169
SEGOU,TOMINIAN,FANGASSO,FANGASSO,TIA-BANKOUMA,13.57118,-4.48061
SEGOU,TOMINIAN,FANGASSO,FANGASSO,TIARAKUI,13.43608,-4.42784
SEGOU,TOMINIAN,FANGASSO,FANGASSO,TIERAKUI,13.42349,-4.34872
SEGOU,TOMINIAN,FANGASSO,FANGASSO,TOGO,13.52684,-4.50767
SEGOU,TOMINIAN,FANGASSO,FANGASSO,YAGARA,13.58508,-4.49001
SEGOU,BLA,YANGASSO,FANI,DASSO,13.13564,-5.34994
SEGOU,BLA,YANGASSO,FANI,DIANSO SOBALA,13.15374,-5.40999
SEGOU,BLA,YANGASSO,FANI,DIANSSO FALAKO,13.13982,-5.41458
SEGOU,BLA,YANGASSO,FANI,FANI-GOUAMBOUGOU,13.18303,-5.36305
SEGOU,BLA,YANGASSO,FANI,FANI-MARKA,13.18675,-5.35826
SEGOU,BLA,YANGASSO,FANI,FANI-NIENESSO,13.18546,-5.35978
SEGOU,BLA,YANGASSO,FANI,KODIE,13.13640,-5.44533
SEGOU,BLA,YANGASSO,FANI,MENA,13.10018,-5.43089
SEGOU,BLA,YANGASSO,FANI,N'DOSSO,13.21909,-5.36577
SEGOU,BLA,YANGASSO,FANI,NIABOUGOU-KANIEGUE,13.12027,-5.37484
SEGOU,BLA,YANGASSO,FANI,OUOLONI,13.17251,-5.45800
SEGOU,BLA,YANGASSO,FANI,TALO  PEULH,13.24180,-5.31694
SEGOU,BLA,YANGASSO,FANI,TALO MOUSSASSO,13.24012,-5.30740
SEGOU,BLA,YANGASSO,FANI,TALO-BAMBARA,13.24290,-5.30923
SEGOU,BLA,YANGASSO,FANI,TOUKORO,13.14205,-5.39875
SEGOU,BLA,YANGASSO,FANI,TOUNGA,13.23414,-5.26471
KOULIKORO,KATI,KOUROUBA,FARABA l,BAGAYOKOBOUGOU-TIAKABOUGOU,11.90218,-8.03058
KOULIKORO,KATI,KOUROUBA,FARABA l,BOUGOUBA,11.95008,-8.11683
KOULIKORO,KATI,KOUROUBA,FARABA l,DAGABON,11.97243,-8.04122
KOULIKORO,KATI,KOUROUBA,FARABA l,DARRA-OU DARAKORO,12.01987,-8.09085
KOULIKORO,KATI,KOUROUBA,FARABA l,FARABA,11.90706,-8.14705
KOULIKORO,KATI,KOUROUBA,FARABA l,SAKONIDE,11.85932,-8.19553
KOULIKORO,KATI,KOUROUBA,FARABA l,SAMBIA,11.88349,-8.04907
KOULIKORO,KATI,KOUROUBA,FARABA l,SANKAMA,11.85814,-8.02594
KOULIKORO,KATI,KOUROUBA,FARABA l,SIKORO-TIAKADOUGOU,11.91870,-8.19763
KOULIKORO,KATI,KOUROUBA,FARABA l,SIMBA,11.85005,-8.14383
KOULIKORO,KATI,KOUROUBA,FARABA l,SIMEAN,11.85277,-8.14414
KOULIKORO,KATI,KOUROUBA,FARABA l,SYOKORO,11.87375,-8.07930
KOULIKORO,KATI,KOUROUBA,FARABA l,TIEMOKOLA,11.95981,-8.14409
KOULIKORO,KATI,KOUROUBA,FARABA l,TOUNOUFOU,11.92032,-8.06191
KAYES,KENIEBA,FARABA,FARABA ll,BABARA,12.33313,-10.92694
KAYES,KENIEBA,FARABA,FARABA ll,BOUKE,12.40000,-10.96667
KAYES,KENIEBA,FARABA,FARABA ll,DAR-SALAM N 1,12.42073,-10.92708
KAYES,KENIEBA,FARABA,FARABA ll,FARABA,12.43558,-10.89738
KAYES,KENIEBA,FARABA,FARABA ll,GAROUDJI,12.34123,-10.87483
KAYES,KENIEBA,FARABA,FARABA ll,GOUBA,12.38413,-10.98193
KAYES,KENIEBA,FARABA,FARABA ll,HAFIA,12.31667,-11.01667
KAYES,KENIEBA,FARABA,FARABA ll,KOSSAYA,12.51723,-10.97393
KAYES,KENIEBA,FARABA,FARABA ll,KOULIA,12.47569,-10.92691
KAYES,KENIEBA,FARABA,FARABA ll,KOULO,12.35472,-10.98201
KAYES,KENIEBA,FARABA,FARABA ll,LIBERTA,12.33369,-10.97737
KAYES,KENIEBA,FARABA,FARABA ll,OUOLOGO,12.20509,-10.82620
KAYES,KENIEBA,FARABA,FARABA ll,TOMBOKOU,12.55220,-10.87831
SIKASSO,BOUGOUNI,FARAGOUARAN,FARADIELE,FARABA,11.30679,-7.62377
SIKASSO,BOUGOUNI,FARAGOUARAN,FARADIELE,FARABA,11.30081,-7.64910
SIKASSO,BOUGOUNI,FARAGOUARAN,FARADIELE,FARADIELE,11.35094,-7.62543
SIKASSO,BOUGOUNI,FARAGOUARAN,FARADIELE,FARADIELEBOUGOU,11.38871,-7.66329
SIKASSO,BOUGOUNI,FARAGOUARAN,FARADIELE,FOULOLA,11.41991,-7.62900
SIKASSO,BOUGOUNI,FARAGOUARAN,FARADIELE,KOKA,11.38863,-7.67872
SIKASSO,BOUGOUNI,FARAGOUARAN,FARADIELE,NGONZANA,11.35916,-7.66157
SIKASSO,BOUGOUNI,FARAGOUARAN,FARADIELE,SADIE,11.32265,-7.64388
SIKASSO,BOUGOUNI,FARAGOUARAN,FARADIELE,TABAKOROLE,11.30436,-7.67768
SIKASSO,BOUGOUNI,FARAGOUARAN,FARADIELE,TIEFAKALA,11.42369,-7.64383
SIKASSO,BOUGOUNI,FARAGOUARAN,FARAGOUARAN,BAGANI,11.40113,-7.83240
SIKASSO,BOUGOUNI,FARAGOUARAN,FARAGOUARAN,DIONKALA,11.45707,-7.82919
SIKASSO,BOUGOUNI,FARAGOUARAN,FARAGOUARAN,FARAGOUARAN,11.32136,-7.76231
SIKASSO,BOUGOUNI,FARAGOUARAN,FARAGOUARAN,KEMISSALA,11.25345,-7.83136
SIKASSO,BOUGOUNI,FARAGOUARAN,FARAGOUARAN,MAFELE,11.30327,-7.92443
SIKASSO,BOUGOUNI,FARAGOUARAN,FARAGOUARAN,NKEMENE,11.26720,-7.87799
SIKASSO,BOUGOUNI,FARAGOUARAN,FARAGOUARAN,SEBETOMO,11.35180,-7.87832
SIKASSO,BOUGOUNI,FARAGOUARAN,FARAGOUARAN,SIBIRILA,11.43976,-7.76160
SIKASSO,BOUGOUNI,FARAGOUARAN,FARAGOUARAN,SORON,11.26971,-7.80823
SIKASSO,BOUGOUNI,FARAGOUARAN,FARAGOUARAN,TIEDJIGUINALA,11.37298,-7.87616
SIKASSO,SIKASSO,N'KOURALA,FARAKALA,FARAKALA 1,11.37410,-5.99316
SIKASSO,SIKASSO,N'KOURALA,FARAKALA,FARAKALA 2,11.38863,-5.99631
SIKASSO,SIKASSO,N'KOURALA,FARAKALA,GNIROUANI,11.41860,-5.99054
SIKASSO,SIKASSO,N'KOURALA,FARAKALA,IFOLA,11.37689,-5.96095
SIKASSO,SIKASSO,N'KOURALA,FARAKALA,KANDIANDOUGOU,11.32117,-5.94919
SIKASSO,SIKASSO,N'KOURALA,FARAKALA,KASSANSO,11.32688,-5.89564
SIKASSO,SIKASSO,N'KOURALA,FARAKALA,MPEDOUGOU,11.35644,-5.94546
SIKASSO,SIKASSO,N'KOURALA,FARAKALA,NANGOUALA,11.44177,-5.97727
SIKASSO,SIKASSO,N'KOURALA,FARAKALA,NOTANSO,11.40257,-5.93239
SIKASSO,SIKASSO,N'KOURALA,FARAKALA,OSSELEGUE-DIASSA,11.38616,-5.92805
SIKASSO,SIKASSO,N'KOURALA,FARAKALA,OUAYERE,11.29101,-5.93175
SIKASSO,KOLONDIEBA,FAKOLA,FARAKO l,DIGAN,10.83774,-6.79789
SIKASSO,KOLONDIEBA,FAKOLA,FARAKO l,FANGOUAN,10.71932,-7.09972
SIKASSO,KOLONDIEBA,FAKOLA,FARAKO l,FARAFING,10.85707,-6.86345
SIKASSO,KOLONDIEBA,FAKOLA,FARAKO l,FARAKO ET BANGOLA,10.84108,-6.84002
SIKASSO,KOLONDIEBA,FAKOLA,FARAKO l,FATOU,10.77229,-6.73158
SIKASSO,KOLONDIEBA,FAKOLA,FARAKO l,FININKO,10.68306,-6.68306
SIKASSO,KOLONDIEBA,FAKOLA,FARAKO l,FOUTIERE,10.65172,-6.69510
SIKASSO,KOLONDIEBA,FAKOLA,FARAKO l,GOUROUKO,10.81749,-6.98181
SIKASSO,KOLONDIEBA,FAKOLA,FARAKO l,KAH,10.74151,-6.82961
SIKASSO,KOLONDIEBA,FAKOLA,FARAKO l,KOLONZAN,10.61878,-6.79717
SIKASSO,KOLONDIEBA,FAKOLA,FARAKO l,MAFELE,10.78723,-7.05799
SIKASSO,KOLONDIEBA,FAKOLA,FARAKO l,NEGUEPIE,10.67389,-6.76565
SIKASSO,KOLONDIEBA,FAKOLA,FARAKO l,NGODIARALA,10.77476,-7.01648
SIKASSO,KOLONDIEBA,FAKOLA,FARAKO l,SORONKO,10.67186,-6.79310
SEGOU,SEGOU,FARAKO,FARAKO ll,BAYO,13.40069,-6.41140
SEGOU,SEGOU,FARAKO,FARAKO ll,DIAKO,13.48505,-6.44335
SEGOU,SEGOU,FARAKO,FARAKO ll,DIELIBOUGOU,13.41999,-6.47958
SEGOU,SEGOU,FARAKO,FARAKO ll,DONI,13.40804,-6.52861
SEGOU,SEGOU,FARAKO,FARAKO ll,FARAKO,13.42332,-6.39029
SEGOU,SEGOU,FARAKO,FARAKO ll,FASSOUMA WERE,13.40762,-6.46446
SEGOU,SEGOU,FARAKO,FARAKO ll,KALABOUGOU,13.44077,-6.33138
SEGOU,SEGOU,FARAKO,FARAKO ll,KALABOUGOUNI,13.43542,-6.33033
SEGOU,SEGOU,FARAKO,FARAKO ll,KOBI,13.48485,-6.41547
SEGOU,SEGOU,FARAKO,FARAKO ll,MANZARA,13.52590,-6.46432
SEGOU,SEGOU,FARAKO,FARAKO ll,MIMANA,13.41948,-6.45714
SEGOU,SEGOU,FARAKO,FARAKO ll,N'TOBOUGOU,13.42228,-6.45725
SEGOU,SEGOU,FARAKO,FARAKO ll,SINEWERE,13.38869,-6.43221
SEGOU,SEGOU,FARAKO,FARAKO ll,SIRABLE,13.40538,-6.43108
SEGOU,SEGOU,FARAKO,FARAKO ll,TAMAZODAGA,13.40629,-6.37624
SEGOU,SEGOU,DIORO,FARAKOU MAS.,DJAKOROBA,13.62195,-5.92421
SEGOU,SEGOU,DIORO,FARAKOU MAS.,DOUGOUNIKORO,13.63433,-5.91056
SEGOU,SEGOU,DIORO,FARAKOU MAS.,FARAKOU,13.58314,-5.87564
SEGOU,SEGOU,DIORO,FARAKOU MAS.,FOUNOUGOUNI,13.65958,-5.92537
SEGOU,SEGOU,DIORO,FARAKOU MAS.,KOMINE,13.65855,-5.87435
SEGOU,SEGOU,DIORO,FARAKOU MAS.,SOKE,13.60419,-5.92981
SEGOU,SEGOU,DIORO,FARAKOU MAS.,TIA,13.65934,-5.92521
SEGOU,SEGOU,DIORO,FARAKOU MAS.,WEREKOURA,13.62281,-5.87692
MOPTI,YOUVAROU,GATHI-LOUMO,FARIMAKE,BANDARE,15.46762,-4.52522
MOPTI,YOUVAROU,GATHI-LOUMO,FARIMAKE,BOUTA,15.53988,-4.53288
MOPTI,YOUVAROU,GATHI-LOUMO,FARIMAKE,DEGUE,15.26955,-4.55875
MOPTI,YOUVAROU,GATHI-LOUMO,FARIMAKE,DIABATA,15.60466,-5.13034
MOPTI,YOUVAROU,GATHI-LOUMO,FARIMAKE,DIONDO,15.50992,-4.44023
MOPTI,YOUVAROU,GATHI-LOUMO,FARIMAKE,ERAO,15.44239,-4.46271
MOPTI,YOUVAROU,GATHI-LOUMO,FARIMAKE,GATHILOUMO,15.46951,-4.61276
MOPTI,YOUVAROU,GATHI-LOUMO,FARIMAKE,GOUMBOUMBA,15.38821,-4.51574
MOPTI,YOUVAROU,GATHI-LOUMO,FARIMAKE,KALA-SEGUI,15.47554,-4.57553
MOPTI,YOUVAROU,GATHI-LOUMO,FARIMAKE,KAMPA-KOUNA,15.50190,-4.52558
MOPTI,YOUVAROU,GATHI-LOUMO,FARIMAKE,KEBBE-KOUNA,15.45292,-4.42814
MOPTI,YOUVAROU,GATHI-LOUMO,FARIMAKE,KORA,15.52442,-4.65962
MOPTI,YOUVAROU,GATHI-LOUMO,FARIMAKE,KOUBITA,15.36814,-4.58105
MOPTI,YOUVAROU,GATHI-LOUMO,FARIMAKE,LANADIERI,15.55608,-4.59014
MOPTI,YOUVAROU,GATHI-LOUMO,FARIMAKE,MBINTIE,15.57499,-4.47388
MOPTI,YOUVAROU,GATHI-LOUMO,FARIMAKE,OUMERE DIT TIAL,15.61711,-4.47959
MOPTI,YOUVAROU,GATHI-LOUMO,FARIMAKE,SAMANAMA,15.43963,-4.50778
MOPTI,YOUVAROU,GATHI-LOUMO,FARIMAKE,SEKON-DEME,15.52268,-4.62347
MOPTI,YOUVAROU,GATHI-LOUMO,FARIMAKE,SELINGOUROU,15.43317,-4.58166
MOPTI,YOUVAROU,GATHI-LOUMO,FARIMAKE,SONKALY,15.53301,-4.48180
MOPTI,YOUVAROU,GATHI-LOUMO,FARIMAKE,TEHINDE,15.60027,-4.54606
MOPTI,YOUVAROU,GATHI-LOUMO,FARIMAKE,TIOUKY,15.47012,-4.54978
MOPTI,YOUVAROU,GATHI-LOUMO,FARIMAKE,TOULAL,15.40094,-4.60975
MOPTI,YOUVAROU,GATHI-LOUMO,FARIMAKE,TOULE BELLA,15.33576,-5.02809
MOPTI,YOUVAROU,GATHI-LOUMO,FARIMAKE,WARIO,15.40541,-4.54337
MOPTI,YOUVAROU,GATHI-LOUMO,FARIMAKE,ZEBOU,15.51130,-5.01547
KAYES,DIEMA,BEMA,FASSOUDEBE,DIOBA,14.93331,-9.45795
KAYES,DIEMA,BEMA,FASSOUDEBE,FASSOUDEBE,15.12055,-9.44170
KAYES,DIEMA,BEMA,FASSOUDEBE,GUIMBANA,15.08850,-9.48733
SEGOU,SEGOU,KATIENA,FATINE,ADAMABOUGOU,13.33814,-5.19804
SEGOU,SEGOU,KATIENA,FATINE,BINKORO-WERE,13.64258,-5.35932
SEGOU,SEGOU,KATIENA,FATINE,BOLA-WERE,13.58788,-5.32342
SEGOU,SEGOU,KATIENA,FATINE,DEMBALA,13.34044,-5.19037
SEGOU,SEGOU,KATIENA,FATINE,DIONFALA,13.54215,-5.46389
SEGOU,SEGOU,KATIENA,FATINE,DOGOSSO,13.28479,-5.26363
SEGOU,SEGOU,KATIENA,FATINE,DOMA,13.54135,-5.36367
SEGOU,SEGOU,KATIENA,FATINE,KASSAROLA,13.53523,-5.39193
SEGOU,SEGOU,KATIENA,FATINE,KOBA SOKALA,13.50522,-5.44817
SEGOU,SEGOU,KATIENA,FATINE,KOBA WERE,13.50896,-5.44972
SEGOU,SEGOU,KATIENA,FATINE,KOROKOUNOU,13.63609,-5.37743
SEGOU,SEGOU,KATIENA,FATINE,M^BOENA,13.50456,-5.24050
SEGOU,SEGOU,KATIENA,FATINE,MORIBOUGOU,13.43904,-5.41169
SEGOU,SEGOU,KATIENA,FATINE,NIOBOUGOU,13.55052,-5.44537
SEGOU,SEGOU,KATIENA,FATINE,NOUGOURE,13.33727,-5.26340
SEGOU,SEGOU,KATIENA,FATINE,OUETTA,13.50183,-5.27459
SEGOU,SEGOU,KATIENA,FATINE,SAGALABOUGOU,13.48947,-5.32458
SEGOU,SEGOU,KATIENA,FATINE,SINNTA,13.62038,-5.39781
SEGOU,SEGOU,KATIENA,FATINE,SIRIMANZO-PAPALA,13.35927,-5.29079
SEGOU,SEGOU,KATIENA,FATINE,SOILA,13.33458,-5.19279
SEGOU,SEGOU,KATIENA,FATINE,SOKORO,13.48385,-5.29338
SEGOU,SEGOU,KATIENA,FATINE,SOSORONA,13.55286,-5.35929
SEGOU,SEGOU,KATIENA,FATINE,SOSSALA,13.52585,-5.37636
SEGOU,SEGOU,KATIENA,FATINE,TALO-BOZO,13.28414,-5.33037
SEGOU,SEGOU,KATIENA,FATINE,TATRINA,13.53779,-5.27414
SEGOU,SEGOU,KATIENA,FATINE,TOGONA,13.58989,-5.31618
MOPTI,MOPTI,FATOMA,FATOMA,BADIOUGA,14.67080,-4.02806
MOPTI,MOPTI,FATOMA,FATOMA,BOUMBOUNKARE,14.54623,-3.99120
MOPTI,MOPTI,FATOMA,FATOMA,DALEDOUGOU,14.63916,-4.02335
MOPTI,MOPTI,FATOMA,FATOMA,DANA,14.62613,-4.06577
MOPTI,MOPTI,FATOMA,FATOMA,DEGOU,14.68474,-3.92583
MOPTI,MOPTI,FATOMA,FATOMA,DESSERE,14.58359,-4.04589
MOPTI,MOPTI,FATOMA,FATOMA,DIABORKI,14.60121,-4.01524
MOPTI,MOPTI,FATOMA,FATOMA,DIAMBADOUGOU,14.60629,-4.02664
MOPTI,MOPTI,FATOMA,FATOMA,FATOMA,14.62507,-4.05800
MOPTI,MOPTI,FATOMA,FATOMA,GADARI,14.74238,-3.88333
MOPTI,MOPTI,FATOMA,FATOMA,GNINAGOU,14.78967,-3.92110
MOPTI,MOPTI,FATOMA,FATOMA,KAMAKA,14.60530,-4.01429
MOPTI,MOPTI,FATOMA,FATOMA,KOMBOKO,14.58746,-4.00975
MOPTI,MOPTI,FATOMA,FATOMA,KONDIOLI-MAOUNDE,14.60299,-3.87904
MOPTI,MOPTI,FATOMA,FATOMA,KORIAWEL,14.58668,-4.04017
MOPTI,MOPTI,FATOMA,FATOMA,KOUBEL GAOUDE,14.56879,-4.01346
MOPTI,MOPTI,FATOMA,FATOMA,NIAKONGO,14.62446,-3.99773
MOPTI,MOPTI,FATOMA,FATOMA,SAMALOYE,14.62011,-3.97430
